date,calendar_year,density_280_kg_m3,temperature_280_K,f107_sfu,ap_nt
2011-03-04,2011.170431,2.235181822815516e-11,830.9634471982469,nan,nan
2011-03-09,2011.184120,2.30029786175442e-11,834.1300558359953,nan,nan
2011-03-14,2011.197810,2.741396891469968e-11,881.0531578354392,nan,nan
2011-03-19,2011.211499,1.6565244418704973e-11,745.5036955251596,nan,nan
2011-03-24,2011.225188,2.2559501810396572e-11,816.182084442185,nan,nan
2011-03-29,2011.238877,2.2693434507115592e-11,813.593497342016,nan,nan
2011-04-03,2011.252567,2.7333936075499513e-11,861.2693120315853,nan,nan
2011-04-08,2011.266256,2.6647264080410977e-11,851.5750430364785,nan,nan
2011-04-13,2011.279945,3.138606472161825e-11,900.3694268318922,nan,nan
2011-04-18,2011.293634,2.463307430895466e-11,825.8292085997191,nan,nan
2011-04-23,2011.307324,2.34462092970183e-11,812.3296108642617,nan,nan
2011-04-28,2011.321013,2.3592080267238754e-11,816.3256501748382,nan,nan
2011-05-03,2011.334702,3.032363922816541e-11,892.1149823832616,nan,nan
2011-05-08,2011.348392,2.3777399097065123e-11,825.1384636093002,nan,nan
2011-05-13,2011.362081,1.9372153365712652e-11,778.7564135763413,nan,nan
2011-05-18,2011.375770,1.9497790804288578e-11,787.119976698258,nan,nan
2011-05-23,2011.389459,1.55939404169445e-11,741.603352593583,nan,nan
2011-05-28,2011.403149,1.9182198555555154e-11,795.9817141670594,nan,nan
2011-06-02,2011.416838,2.482326414330253e-11,874.4588774041916,nan,nan
2011-06-07,2011.430527,1.9662899487247418e-11,815.1248525885478,nan,nan
2011-06-12,2011.444216,1.5920323372841283e-11,769.0258328802598,nan,nan
2011-06-17,2011.457906,1.7678441354037275e-11,800.7259759813546,nan,nan
2011-06-22,2011.471595,1.7902207895469557e-11,811.0899119439421,nan,nan
2011-06-27,2011.485284,1.6275723279080458e-11,793.1807834596067,nan,nan
2011-07-02,2011.498973,1.857180577890701e-11,831.7795630234757,nan,nan
2011-07-07,2011.512663,1.3880329611397876e-11,760.8699681355628,nan,nan
2011-07-12,2011.526352,1.7127955305855342e-11,814.4142480509481,nan,nan
2011-07-17,2011.540041,1.4809031426004104e-11,778.9452161935731,nan,nan
2011-07-22,2011.553730,1.7435499416050044e-11,820.6176056024915,nan,nan
2011-07-27,2011.567420,1.2994298945867021e-11,747.2949918876873,nan,nan
2011-08-01,2011.581109,1.6661980429853443e-11,803.6050407526977,nan,nan
2011-08-06,2011.594798,2.3736616634557925e-11,903.7199985816764,nan,nan
2011-08-11,2011.608487,1.662500216586191e-11,798.0696582383283,nan,nan
2011-08-16,2011.622177,1.7343211141102056e-11,804.7997372966684,nan,nan
2011-08-21,2011.635866,1.5642386733080063e-11,776.3300697818929,nan,nan
2011-08-26,2011.649555,1.847018514740122e-11,812.4354895772158,nan,nan
2011-08-31,2011.663244,1.9143328562072396e-11,815.1490099354867,nan,nan
2011-09-05,2011.676934,2.515029304619439e-11,887.5770589265649,nan,nan
2011-09-10,2011.690623,2.9448508066001184e-11,930.7416337811808,nan,nan
2011-09-15,2011.704312,2.5098112273827807e-11,869.4371789212,nan,nan
2011-09-20,2011.718001,2.9250196677197994e-11,909.2218700661635,nan,nan
2011-09-25,2011.731691,2.8146823030523697e-11,890.7755848467386,nan,nan
2011-09-30,2011.745380,3.060209799165732e-11,914.5487889521867,nan,nan
2011-10-05,2011.759069,2.931370528538695e-11,894.2374102708876,nan,nan
2011-10-10,2011.772758,2.9103537275237177e-11,885.9721342616108,nan,nan
2011-10-15,2011.786448,2.9069500335056973e-11,880.4303316314013,nan,nan
2011-10-20,2011.800137,3.3004645096105904e-11,917.5805551367855,nan,nan
2011-10-25,2011.813826,3.4921761344499654e-11,934.1119396975505,nan,nan
2011-10-30,2011.827515,2.8295943893992727e-11,863.2574125888971,nan,nan
2011-11-04,2011.841205,3.222477402837217e-11,901.1289554166699,nan,nan
2011-11-09,2011.854894,4.020918637165373e-11,975.909659375298,nan,nan
2011-11-14,2011.868583,3.898725074123583e-11,964.34650202719,nan,nan
2011-11-19,2011.882272,3.544826141058923e-11,933.3555029331,nan,nan
2011-11-24,2011.895962,3.372895293087977e-11,920.3963604866856,nan,nan
2011-11-29,2011.909651,2.8598490869071592e-11,870.4419921240356,nan,nan
2011-12-04,2011.923340,3.564070650030579e-11,946.7378681613209,nan,nan
2011-12-09,2011.937029,3.4304876831475306e-11,937.819052630489,nan,nan
2011-12-14,2011.950719,2.998179548851408e-11,898.3764792910008,nan,nan
2011-12-19,2011.964408,2.5057317226503162e-11,844.8698709138957,nan,nan
2011-12-24,2011.978097,2.6293016003093378e-11,859.7196010646553,nan,nan
2011-12-29,2011.991786,2.955063105413715e-11,899.9432277609683,nan,nan
2012-01-03,2012.005476,2.5978517578295402e-11,863.5500673942422,nan,nan
2012-01-08,2012.019165,2.6904467472797292e-11,877.0455711330993,nan,nan
2012-01-13,2012.032854,2.373309381844683e-11,840.8416973461852,nan,nan
2012-01-18,2012.046543,2.5871542109296607e-11,866.0393336435068,nan,nan
2012-01-23,2012.060233,3.1118960031251716e-11,926.731940336078,nan,nan
2012-01-28,2012.073922,2.5998164041441378e-11,870.1121660278027,nan,nan
2012-02-02,2012.087611,2.159257348390131e-11,820.2760731291398,nan,nan
2012-02-07,2012.101300,2.3587328255689416e-11,841.9040053569356,nan,nan
2012-02-12,2012.114990,1.906386056148941e-11,782.4502403709427,nan,nan
2012-02-17,2012.128679,1.9191052056226856e-11,780.6892402865267,nan,nan
2012-02-22,2012.142368,2.1298195544865468e-11,801.8539903217909,nan,nan
2012-02-27,2012.156057,2.177180246321733e-11,802.7807183374925,nan,nan
2012-03-03,2012.169747,2.3292207589290392e-11,814.7041711405589,nan,nan
2012-03-08,2012.183436,3.5003401918250814e-11,933.4830937220636,nan,nan
2012-03-13,2012.197125,3.132269823537707e-11,893.8331787786576,nan,nan
2012-03-18,2012.210815,3.0392335862997153e-11,883.9892883374355,nan,nan
2012-03-23,2012.224504,2.1287053587454233e-11,783.3147595637507,nan,nan
2012-03-28,2012.238193,2.7031657542911212e-11,844.7704833169657,nan,nan
2012-04-02,2012.251882,2.7392671913630828e-11,849.4248223010966,nan,nan
2012-04-07,2012.265572,2.3008904012603163e-11,803.4114856563024,nan,nan
2012-04-12,2012.279261,1.974626692302247e-11,767.5098242022765,nan,nan
2012-04-17,2012.292950,2.3900581794596865e-11,815.9755699897726,nan,nan
2012-04-22,2012.306639,2.9440449721286874e-11,875.149464548512,nan,nan
2012-04-27,2012.320329,2.8279244140495297e-11,866.6224476392813,nan,nan
2012-05-02,2012.334018,2.4830729103038523e-11,833.7369451927846,nan,nan
2012-05-07,2012.347707,2.402611587186946e-11,830.5262125727409,nan,nan
2012-05-12,2012.361396,3.041982211263242e-11,909.3011781891632,nan,nan
2012-05-17,2012.375086,2.9288945077285787e-11,904.9444973335002,nan,nan
2012-05-22,2012.388775,2.636278905114358e-11,880.3690513256868,nan,nan
2012-05-27,2012.402464,2.2414542075760698e-11,842.0426893860542,nan,nan
2012-06-01,2012.416153,2.491936924931474e-11,884.3444696706672,nan,nan
2012-06-06,2012.429843,2.9083701002140687e-11,946.5466453644917,nan,nan
2012-06-11,2012.443532,2.741488562303704e-11,936.8279581700461,nan,nan
2012-06-16,2012.457221,2.519673950218793e-11,915.8535266620756,nan,nan
2012-06-21,2012.470910,1.9311551456038817e-11,840.1920226227863,nan,nan
2012-06-26,2012.484600,1.7756429250569266e-11,821.4875454898736,nan,nan
2012-07-01,2012.498289,2.460328587191343e-11,924.7684622602801,nan,nan
2012-07-06,2012.511978,2.78256753660371e-11,974.5823737219029,nan,nan
2012-07-11,2012.525667,2.6003570434148278e-11,953.5939603869474,nan,nan
2012-07-16,2012.539357,3.295475439225962e-11,1052.1867551891378,nan,nan
2012-07-21,2012.553046,1.980355799818003e-11,863.5052760288604,nan,nan
2012-07-26,2012.566735,1.5717632841925703e-11,799.0478740460428,nan,nan
2012-07-31,2012.580424,2.782772435495468e-11,972.6142697194781,nan,nan
2012-08-05,2012.594114,2.4615630601213305e-11,924.4988134134961,nan,nan
2012-08-10,2012.607803,2.3245773813266307e-11,900.0176772021177,nan,nan
2012-08-15,2012.621492,1.9423259906692958e-11,837.2374921713576,nan,nan
2012-08-20,2012.635181,1.7246413790752906e-11,795.5041699294379,nan,nan
2012-08-25,2012.648871,1.8028965663611784e-11,796.1639224188848,nan,nan
2012-08-30,2012.662560,2.170792191932062e-11,836.7529277580286,nan,nan
2012-09-04,2012.676249,3.605952531850532e-11,1001.4765664429249,nan,nan
2012-09-09,2012.689938,2.680032820510372e-11,886.4552564935233,nan,nan
2012-09-14,2012.703628,2.0961244020589012e-11,808.0720898482831,nan,nan
2012-09-19,2012.717317,2.3568063037960157e-11,833.1923527589174,nan,nan
2012-09-24,2012.731006,2.3657038763659347e-11,828.4932314939907,nan,nan
2012-09-29,2012.744695,2.8890275207089685e-11,881.5751635550896,nan,nan
2012-10-04,2012.758385,2.5793038575159183e-11,843.705822671759,nan,nan
2012-10-09,2012.772074,3.727027335376746e-11,960.3062084511625,nan,nan
2012-10-14,2012.785763,3.388306433578777e-11,921.0867785271064,nan,nan
2012-10-19,2012.799452,3.1996180877527146e-11,899.4462625444385,nan,nan
2012-10-24,2012.813142,3.5562424490589326e-11,933.9161702328594,nan,nan
2012-10-29,2012.826831,2.6633199842891368e-11,841.9223611475525,nan,nan
2012-11-03,2012.840520,2.0654167290889574e-11,776.097313510955,nan,nan
2012-11-08,2012.854209,2.6252655901993432e-11,839.3041460731258,nan,nan
2012-11-13,2012.867899,2.7207245900173752e-11,851.9209564973423,nan,nan
2012-11-18,2012.881588,3.3688440082238186e-11,921.8418170553866,nan,nan
2012-11-23,2012.895277,2.9110790489674754e-11,876.2738130110895,nan,nan
2012-11-28,2012.908966,2.44880748285793e-11,828.1148818242231,nan,nan
2012-12-03,2012.922656,1.9545805773680566e-11,775.471817114073,nan,nan
2012-12-08,2012.936345,1.628402642173317e-11,738.0264917140832,nan,nan
2012-12-13,2012.950034,1.9459570647394077e-11,780.9583662134221,nan,nan
2012-12-18,2012.963723,2.6490954756308936e-11,866.5534946013245,nan,nan
2012-12-23,2012.977413,2.098156442953025e-11,803.2963323205266,nan,nan
2012-12-28,2012.991102,1.8979049124906365e-11,779.1351688541004,nan,nan
2013-01-02,2013.004791,1.8802401202219464e-11,778.6298285898854,nan,nan
2013-01-07,2013.018480,2.7196673280540243e-11,880.6735356204313,nan,nan
2013-01-12,2013.032170,2.6962512323891392e-11,877.7319429321927,nan,nan
2013-01-17,2013.045859,2.7680588655401454e-11,885.9165964265119,nan,nan
2013-01-22,2013.059548,2.0567673629401577e-11,801.5935197487147,nan,nan
2013-01-27,2013.073238,2.426670541499805e-11,844.492500123631,nan,nan
2013-02-01,2013.086927,1.7234156193278472e-11,754.2359137983208,nan,nan
2013-02-06,2013.100616,2.0710227977127973e-11,795.1741516736154,nan,nan
2013-02-11,2013.114305,2.1481894177300795e-11,801.5259235447265,nan,nan
2013-02-16,2013.127995,2.066727013227888e-11,788.6929794095938,nan,nan
2013-02-21,2013.141684,2.286671506044004e-11,809.7852761105928,nan,nan
2013-02-26,2013.155373,1.973424027871402e-11,767.4825061155866,nan,nan
2013-03-03,2013.169062,2.4870062952232793e-11,823.5799007269352,nan,nan
2013-03-08,2013.182752,2.3940759444135497e-11,810.1594140130012,nan,nan
2013-03-13,2013.196441,2.8572060468237827e-11,856.904522335904,nan,nan
2013-03-18,2013.210130,4.971419958807307e-11,1059.0114200208166,nan,nan
2013-03-23,2013.223819,2.371664077164629e-11,804.4741306933579,nan,nan
2013-03-28,2013.237509,2.994494703514176e-11,868.9175209423513,nan,nan
2013-04-02,2013.251198,2.5163834583952205e-11,818.0838803742173,nan,nan
2013-04-07,2013.264887,3.089438464667785e-11,877.4621298758312,nan,nan
2013-04-12,2013.278576,3.445770816493211e-11,911.734074649632,nan,nan
2013-04-17,2013.292266,2.7015127788805115e-11,838.3807979671778,nan,nan
2013-04-22,2013.305955,2.315810452016108e-11,799.438603023305,nan,nan
2013-04-27,2013.319644,3.040470266114658e-11,878.9621101728407,nan,nan
2013-05-02,2013.333333,3.910201767581067e-11,969.5204889362415,nan,nan
2013-05-07,2013.347023,3.425366061441879e-11,926.8760905788972,nan,nan
2013-05-12,2013.360712,2.8420383951842633e-11,872.7663960113127,nan,nan
2013-05-17,2013.374401,4.010662094148102e-11,1002.1494572493111,nan,nan
2013-05-22,2013.388090,3.1339412601095267e-11,917.3441763779326,nan,nan
2013-05-27,2013.401780,3.370993835766716e-11,952.0779124149838,nan,nan
2013-06-01,2013.415469,2.99173576664594e-11,919.3126987556384,nan,nan
2013-06-06,2013.429158,2.2945782720018793e-11,842.0930751794361,nan,nan
2013-06-11,2013.442847,2.1159905457917304e-11,824.1825696159334,nan,nan
2013-06-16,2013.456537,2.038002767590769e-11,817.6230720169236,nan,nan
2013-06-21,2013.470226,2.4961686118529435e-11,881.5655876396117,nan,nan
2013-06-26,2013.483915,2.36891904940846e-11,868.8058774061615,nan,nan
2013-07-01,2013.497604,1.981752319187143e-11,821.5764676533099,nan,nan
2013-07-06,2013.511294,2.3161995502485848e-11,869.1927471058427,nan,nan
2013-07-11,2013.524983,2.6875497489959815e-11,920.390045431644,nan,nan
2013-07-16,2013.538672,2.3573524737924753e-11,879.2026376048209,nan,nan
2013-07-21,2013.552361,2.0893770968030452e-11,842.4370287315942,nan,nan
2013-07-26,2013.566051,2.5792670963732482e-11,905.4686910579478,nan,nan
2013-07-31,2013.579740,2.0207061104248536e-11,828.2873811492872,nan,nan
2013-08-05,2013.593429,2.719787437917821e-11,913.3668351329802,nan,nan
2013-08-10,2013.607118,2.0593551012876496e-11,825.6557172624618,nan,nan
2013-08-15,2013.620808,2.171916227650867e-11,834.442182661552,nan,nan
2013-08-20,2013.634497,2.502068364098964e-11,865.921075338348,nan,nan
2013-08-25,2013.648186,2.7455233875701185e-11,886.5957623151179,nan,nan
2013-08-30,2013.661875,2.0361289016590185e-11,796.750531054434,nan,nan
2013-09-04,2013.675565,2.042584674918985e-11,793.4924962673058,nan,nan
2013-09-09,2013.689254,2.2268233162201354e-11,810.8749048436707,nan,nan
2013-09-14,2013.702943,2.5412168752554042e-11,841.9140119040158,nan,nan
2013-09-19,2013.716632,2.4121564709440585e-11,826.0000787422605,nan,nan
2013-09-24,2013.730322,2.462601987457311e-11,829.6055844539742,nan,nan
2013-09-29,2013.744011,2.171669741270382e-11,793.1769862506562,nan,nan
2013-10-04,2013.757700,2.4829360421930883e-11,826.8777053408057,nan,nan
2013-10-09,2013.771389,2.5070889950952032e-11,830.306567725899,nan,nan
2013-10-14,2013.785079,2.758312487201654e-11,854.2555387498743,nan,nan
2013-10-19,2013.798768,2.8298740822503473e-11,860.0204133419827,nan,nan
2013-10-24,2013.812457,2.891821693614171e-11,866.8382392875039,nan,nan
2013-10-29,2013.826146,3.1891177650792464e-11,897.9321805882482,nan,nan
2013-11-03,2013.839836,3.146944754674842e-11,895.8499168571561,nan,nan
2013-11-08,2013.853525,3.231409841144469e-11,905.9091403255636,nan,nan
2013-11-13,2013.867214,3.07083310956784e-11,892.1400936747241,nan,nan
2013-11-18,2013.880903,3.820395870708501e-11,971.7027751641892,nan,nan
2013-11-23,2013.894593,3.058602280453631e-11,897.5811048474443,nan,nan
2013-11-28,2013.908282,2.5973349345032168e-11,856.2858666940251,nan,nan
2013-12-03,2013.921971,2.7083222983154587e-11,877.1831989707184,nan,nan
2013-12-08,2013.935661,3.1486380905708626e-11,927.8303012024353,nan,nan
2013-12-13,2013.949350,3.382190869271704e-11,955.1235826063121,nan,nan
2013-12-18,2013.963039,3.4349603326252396e-11,963.241164824457,nan,nan
2013-12-23,2013.976728,2.7960054427116698e-11,893.9820340709775,nan,nan
2013-12-28,2013.990418,2.350526481841552e-11,845.0945529530713,nan,nan
2014-01-02,2014.004107,3.355313110097667e-11,967.4174043516377,nan,nan
2014-01-07,2014.017796,3.3763235064258655e-11,976.5788668826897,nan,nan
2014-01-12,2014.031485,3.217572135143774e-11,961.8750383117524,nan,nan
2014-01-17,2014.045175,2.6522601205753146e-11,898.1108275931849,nan,nan
2014-01-22,2014.058864,3.1110894222283505e-11,949.6397466485535,nan,nan
2014-01-27,2014.072553,2.9759328309325116e-11,929.7895807996204,nan,nan
2014-02-01,2014.086242,2.8889073809768113e-11,917.0922666906582,nan,nan
2014-02-06,2014.099932,3.407302314801111e-11,972.5792465818797,nan,nan
2014-02-11,2014.113621,3.5142359690599367e-11,977.666256095134,nan,nan
2014-02-16,2014.127310,3.5208739268671665e-11,963.2364745352519,nan,nan
2014-02-21,2014.140999,3.7811172619136036e-11,972.5715921806516,nan,nan
2014-02-26,2014.154689,3.610836792368918e-11,950.1174864252439,nan,nan
2014-03-03,2014.168378,3.968668041566242e-11,980.6356434074714,nan,nan
2014-03-08,2014.182067,3.684543040488032e-11,948.7141716913918,nan,nan
2014-03-13,2014.195756,3.6945157213024574e-11,946.9007573922013,nan,nan
2014-03-18,2014.209446,3.358077061991022e-11,905.1236040974833,nan,nan
2014-03-23,2014.223135,3.933182293592051e-11,953.9973098740838,nan,nan
2014-03-28,2014.236824,4.249966138389596e-11,981.1315841810656,nan,nan
2014-04-02,2014.250513,4.351661934210706e-11,988.7829746511577,nan,nan
2014-04-07,2014.264203,3.571473126732305e-11,915.6277054028269,nan,nan
2014-04-12,2014.277892,4.0544222372406235e-11,959.6222713192367,nan,nan
2014-04-17,2014.291581,3.560973156130286e-11,917.033111943867,nan,nan
2014-04-22,2014.305270,4.918518601163513e-11,1047.826558581824,nan,nan
2014-04-27,2014.318960,3.341696141449932e-11,903.4389461315295,nan,nan
2014-05-02,2014.332649,2.765114376099953e-11,852.7119273516664,nan,nan
2014-05-07,2014.346338,2.972263677559657e-11,883.2542689199854,nan,nan
2014-05-12,2014.360027,3.403159277334291e-11,936.8678039250221,nan,nan
2014-05-17,2014.373717,3.6958539102977334e-11,975.1130300721946,nan,nan
2014-05-22,2014.387406,2.630009767170474e-11,868.7159891765743,nan,nan
2014-05-27,2014.401095,2.3823102306860473e-11,848.8019171665893,nan,nan
2014-06-01,2014.414784,2.0516348612527656e-11,815.5773518616813,nan,nan
2014-06-06,2014.428474,2.2306152097490085e-11,846.3600626045925,nan,nan
2014-06-11,2014.442163,2.879196089454282e-11,934.8743161212892,nan,nan
2014-06-16,2014.455852,2.621057393648961e-11,910.2846283145213,nan,nan
2014-06-21,2014.469541,2.5029538303607084e-11,901.110677997058,nan,nan
2014-06-26,2014.483231,1.8293218360034907e-11,813.2157939919402,nan,nan
2014-07-01,2014.496920,2.2717015140118324e-11,879.7153782913251,nan,nan
2014-07-06,2014.510609,2.975784814967757e-11,977.3581091774965,nan,nan
2014-07-11,2014.524298,3.1893576041352305e-11,1010.4013496577811,nan,nan
2014-07-16,2014.537988,2.190733297994223e-11,878.0080932159315,nan,nan
2014-07-21,2014.551677,1.525731149273462e-11,778.4834633610762,nan,nan
2014-07-26,2014.565366,1.627939643911197e-11,790.6272106245515,nan,nan
2014-07-31,2014.579055,2.335356639280512e-11,893.4476440542724,nan,nan
2014-08-05,2014.592745,2.88894321281423e-11,967.8160130518343,nan,nan
2014-08-10,2014.606434,2.266871100741604e-11,879.3892628607837,nan,nan
2014-08-15,2014.620123,1.93843987293262e-11,826.1274031809878,nan,nan
2014-08-20,2014.633812,2.3374473187807038e-11,873.932205220265,nan,nan
2014-08-25,2014.647502,2.21934597694465e-11,853.2574396738091,nan,nan
2014-08-30,2014.661191,2.682362291151492e-11,904.3584022933926,nan,nan
2014-09-04,2014.674880,2.527118567081664e-11,875.5924967309588,nan,nan
2014-09-09,2014.688569,2.9077778360248897e-11,912.7440708608513,nan,nan
2014-09-14,2014.702259,3.2186781681063704e-11,946.6659949946231,nan,nan
2014-09-19,2014.715948,2.941843019130398e-11,919.2289271574625,nan,nan
2014-09-24,2014.729637,3.161509195359485e-11,938.0570845573279,nan,nan
2014-09-29,2014.743326,3.462769666700523e-11,962.4411859440695,nan,nan
2014-10-04,2014.757016,3.4036201087777334e-11,948.3525120242296,nan,nan
2014-10-09,2014.770705,3.2735194116683673e-11,929.9380154182957,nan,nan
2014-10-14,2014.784394,2.9474422763904084e-11,892.2956593760777,nan,nan
2014-10-19,2014.798084,3.8163418364510975e-11,979.8359502227509,nan,nan
2014-10-24,2014.811773,3.805669918231463e-11,975.6255635680125,nan,nan
2014-10-29,2014.825462,4.034450125316628e-11,998.0249262418712,nan,nan
2014-11-03,2014.839151,3.6899714540846395e-11,964.2434014060191,nan,nan
2014-11-08,2014.852841,3.591258896607783e-11,953.7997103489954,nan,nan
2014-11-13,2014.866530,3.327352843416054e-11,930.3725559209413,nan,nan
2014-11-18,2014.880219,4.0872491098582966e-11,1014.9115719350152,nan,nan
2014-11-23,2014.893908,3.5115096363606506e-11,961.2862144897698,nan,nan
